method,horizon,mse,mse_ci_low,mse_ci_high,mae,mae_ci_low,mae_ci_high,direction_accuracy,direction_ci_low,direction_ci_high,n_stocks,n_runs
Drift,1,0.0007039232811759837,0.0007039232811759837,0.0007039232811759837,0.022763393929620335,0.022763393929620335,0.022763393929620335,,,,1,1
GRU,1,0.0010303276050312414,0.0010303276050312414,0.0010303276050312414,0.02736309876567439,0.02736309876567439,0.02736309876567439,,,,1,1
Local-MAE/Long-JEPA,1,0.0012615056536060942,0.0012615056536060942,0.0012615056536060942,0.02540670053445195,0.02540670053445195,0.02540670053445195,,,,1,1
Mean-context,1,0.02425675809087471,0.02425675809087471,0.02425675809087471,0.12193406848956856,0.12193406848956856,0.12193406848956856,,,,1,1
Naive-last,1,0.0006867733604258621,0.0006867733604258621,0.0006867733604258621,0.02201810636018452,0.02201810636018452,0.02201810636018452,,,,1,1
Shared-target JEPA--MAE,1,0.0008093306020666612,0.0008093306020666612,0.0008093306020666612,0.023995253330978912,0.023995253330978912,0.023995253330978912,,,,1,1
